bundle	all_requests	all_uniq_ifa	segment_requests	segment_uniq_ifa	segment_ifa_share	requests_share	unique_traffic	format_ratio_f10	format_ratio_f41	mean_wincost_f10	bid_floor_f10	mean_wincost_f41	bid_floor_f41	ad_frequency_f10	ad_frequency_f41	views_app	views_ifa	ctr	categories_iab	categories_google	categories_annie	avg_rate_appstore
507738236	392	154	2	99	0.642857	0.005102	2	0.86	0.14	0.005	0.42	0.15	13.5	114111	149826	15	8	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""931"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1495"",""value"":""0.3""}]"	"[""Action (Games)"",""Games"",""Simulation (Games)""]"	3.9
532430574	280	142	1	15	0.105634	0.003571	2	1	0	0.005	0.44	0.15	13.5	43659	88126	0	0	0	null	"[{""id"":""236"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""1109"",""value"":""0.2""}]"	"[""Health and Fitness""]"	4.9
1312415605	1758	455	2	77	0.169231	0.001138	3	0.87	0.13	0.005	0.42	0.15	101.75	116745	101700	0	0	0	"[""IAB1"",""IAB9-30""]"	[]	"[""unknown""]"	4.1
539694058	407	230	2	152	0.66087	0.004914	2	0.05	0.95	0.005	0.44	0.15	13.5	91854	127484	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""539"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""}]"	"[""Action (Games)"",""Games"",""Simulation (Games)""]"	4.6
635573390	205	126	1	62	0.492063	0.004878	1	1	0	0.005	0.42	0.15	13.5	66012	88126	1	1	0	"[""IAB9-30""]"	"[{""id"":""930"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.6
372513032	27221	1105	17	31	0.028054	0.000625	13	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB14""]"	"[{""id"":""386"",""value"":""0.2""},{""id"":""1379"",""value"":""0.2""},{""id"":""529"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""}]"	"[""Overall"",""Social Networking""]"	4.6
515303474	8439	726	5	43	0.059229	0.000592	6	0.95	0.05	0.005	0.44	0.15	80.57	34701	73004	3	3	0.33	"[""IAB1""]"	"[{""id"":""1193"",""value"":""0.5""},{""id"":""211"",""value"":""0.5""},{""id"":""36"",""value"":""1""}]"	"[""unknown""]"	3.6
1094345485	4074	637	4	38	0.059655	0.000982	4	0.86	0.14	0.005	0.42	0.15	5.02	36994	41001	1	1	0	"[""IAB1-6"",""IAB19""]"	"[{""id"":""220"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1071"",""value"":""0.3""},{""id"":""1533"",""value"":""0.2""}]"	"[""unknown""]"	3.1
1095357836	2572	610	3	14	0.022951	0.001166	3	0	1	0.005	0.44	0.15	102.81	91854	144668	19	6	0.11	"[""IAB1"",""IAB9-30"",""IAB9-5"",""IAB9-7""]"	"[{""id"":""39"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""}]"	"[""Card (Games)""]"	4.1
803119754	1608	532	2	8	0.015038	0.001244	2	0	1	0.005	0.44	0.15	5.02	91854	113319	0	0	0	"[""IAB18"",""IAB9-30"",""IAB9-7""]"	"[{""id"":""39"",""value"":""0.2""},{""id"":""41"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""}]"	"[""unknown""]"	4.1
884748325	7335	512	2	23	0.044922	0.000273	7	0.96	0.04	0.005	0.42	0.15	5.01	74239	69706	1	1	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""}]"	"[""Education (Games)""]"	4.1
1201896073	509	174	3	28	0.16092	0.005894	2	0	1	0.005	0.44	0.15	5.02	91854	95142	0	0	0	"[""IAB22""]"	[]	"[""unknown""]"	4.7
446661328	7836	223	7	1	0.004484	0.000893	23	0.91	0.09	0.005	0.42	0.15	5.0	55849	70268	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""1494"",""value"":""0.2""},{""id"":""937"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""}]"	"[""Word (Games)""]"	3.4
976116090	2720	737	3	49	0.066486	0.001103	3	0	1	0.005	0.44	0.15	107.6	91854	137060	94	17	0.02	"[""IAB1"",""IAB9-30""]"	"[{""id"":""930"",""value"":""0.3""},{""id"":""1311"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)"",""Games""]"	4.7
1281436203	342	208	1	22	0.105769	0.002924	2	0	1	0.005	0.44	0.15	5.02	91854	93157	0	0	0	"[""IAB1"",""IAB9-23""]"	[]	"[""unknown""]"	4.7
1089890170	16765	1596	7	206	0.129073	0.000418	8	0.92	0.08	0.005	0.42	0.15	107.18	127127	112967	54	5	0.02	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""Adventure (Games)"",""Puzzle (Games)""]"	4.4
591799686	674	97	7	13	0.134021	0.010386	7	0.92	0.08	0.005	0.42	0.15	5.03	140645	154230	12	4	0	"[""IAB1"",""IAB9-25"",""IAB9-30""]"	"[{""id"":""936"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Entertainment""]"	4.3
1064064412	158	38	8	9	0.236842	0.050633	4	0	1	0.005	0.44	0.15	13.5	91854	34667	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5"",""IAB9-7""]"	"[{""id"":""920"",""value"":""0.4""},{""id"":""182"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""}]"	"[""unknown""]"	3.8
1103650450	85	21	2	1	0.047619	0.023529	1	1	0	0.005	0.44	0.15	13.5	7657	88126	0	0	0	"[""IAB1-6"",""IAB19""]"	"[{""id"":""211"",""value"":""0.6""},{""id"":""1092"",""value"":""0.4""}]"	"[""unknown""]"	4.3
847994217	7011	2161	2	113	0.052291	0.000285	3	1	0	0.005	0.42	0.15	13.5	140186	88126	23	5	0	"[""IAB2""]"	"[{""id"":""1358"",""value"":""0.2""},{""id"":""577"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""314"",""value"":""0.2""},{""id"":""224"",""value"":""0.1""}]"	"[""unknown""]"	4.6
1259755242	84	20	2	2	0.1	0.02381	3	0.03	0.97	0.005	0.44	0.15	5.0	91854	39964	0	0	0	"[""IAB19""]"	"[{""id"":""211"",""value"":""0.5""},{""id"":""224"",""value"":""0.3""},{""id"":""978"",""value"":""0.2""}]"	"[""Productivity""]"	4.7
982745178	831	298	2	60	0.201342	0.002407	2	1	0	0.005	0.42	0.15	13.5	41435	88126	0	0	0	"[""IAB18"",""IAB22""]"	"[{""id"":""5"",""name"":"""",""value"":""0.2""},{""id"":""271"",""name"":"""",""value"":""0.2""},{""id"":""352"",""name"":"""",""value"":""0.2""},{""id"":""365"",""name"":"""",""value"":""0.2""},{""id"":""1462"",""name"":"""",""value"":""0.2""}]"	"[""unknown""]"	3.6
998482595	48	25	1	3	0.12	0.020833	2	0.27	0.73	0.005	0.44	0.15	13.5	91854	71402	0	0	0	"[""IAB18"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1173"",""value"":""0.3""},{""id"":""105"",""value"":""0.2""}]"	"[""Lifestyle""]"	3.5
1127692604	1492	710	2	91	0.128169	0.00134	2	0.93	0.07	0.005	0.42	0.15	5.02	67323	43323	10	8	0	"[""IAB18"",""IAB19""]"	"[{""id"":""977"",""value"":""0.7""},{""id"":""211"",""value"":""0.3""}]"	"[""unknown""]"	4.6
1217745044	499	131	2	6	0.045802	0.004008	2	0.59	0.41	0.005	0.42	0.15	5.02	184832	43165	0	0	0	"[""IAB1-6"",""IAB14""]"	"[{""id"":""588"",""value"":""0.4""},{""id"":""211"",""value"":""0.2""},{""id"":""220"",""value"":""0.2""},{""id"":""1408"",""value"":""0.2""}]"	"[""unknown""]"	4.4
1003730057	4602	812	3	57	0.070197	0.000652	3	0.4	0.6	0.005	0.42	0.15	103.27	114227	48082	101	20	0.05	"[""IAB14"",""IAB9-23""]"	"[{""id"":""978"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""529"",""value"":""0.3""},{""id"":""211"",""value"":""0.1""}]"	"[""Photo and Video"",""Overall""]"	4.7
1214193550	26	9	3	3	0.333333	0.115385	2	0.69	0.31	0.005	0.44	0.15	5.01	91854	28416	0	0	0	"[""IAB19"",""IAB9-23""]"	"[{""id"":""211"",""value"":""0.4""},{""id"":""1109"",""value"":""0.2""},{""id"":""182"",""value"":""0.2""},{""id"":""1222"",""value"":""0.2""}]"	"[""Utilities""]"	4.3
1122964200	471	145	3	17	0.117241	0.006369	3	0.95	0.05	0.005	0.42	0.15	5.02	156108	30000	4	2	0	"[""IAB18"",""IAB19""]"	"[{""id"":""1462"",""value"":""1""}]"	"[""Lifestyle""]"	4.8
843439749	80	41	1	8	0.195122	0.0125	1	0	1	0.005	0.44	0.15	5.02	91854	23966	0	0	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""307"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""439"",""value"":""0.3""}]"	"[""Photo and Video""]"	4.6
928002009	105	47	2	10	0.212766	0.019048	2	0	1	0.005	0.44	0.15	5.02	91854	62051	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.7""},{""id"":""926"",""value"":""0.3""}]"	"[""Trivia (Games)""]"	4.4
689603048	213	78	1	3	0.038462	0.004695	2	0.99	0.01	0.005	0.44	0.15	13.5	87322	88126	0	0	0	"[""IAB19"",""IAB9-23""]"	"[{""id"":""1462"",""value"":""0.2""},{""id"":""93"",""value"":""0.2""},{""id"":""234"",""value"":""0.2""},{""id"":""577"",""value"":""0.2""}]"	"[""Photo and Video""]"	3.2
760645916	86	44	1	5	0.113636	0.011628	2	0	1	0.005	0.44	0.15	13.5	91854	65542	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.6
521922264	257	129	2	11	0.085271	0.007782	2	0	1	0.005	0.44	0.15	5.02	91854	73354	0	0	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""577"",""name"":"""",""value"":""0.5""},{""id"":""1462"",""name"":"""",""value"":""0.5""}]"	"[""Photo and Video""]"	4.8
1080487957	2706	1119	2	194	0.173369	0.000739	2	0.72	0.28	0.005	0.42	0.15	102.14	143369	117009	6	5	0.17	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.4
1128000355	200	75	2	12	0.16	0.01	2	0.85	0.15	0.005	0.42	0.15	5.01	49275	64367	3	1	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.2""},{""id"":""1311"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""930"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	3.9
546821797	335	274	1	20	0.072993	0.002985	1	0.99	0.01	0.005	0.42	0.15	13.5	82197	88126	0	0	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Photo and Video"",""Overall""]"	4.2
559702509	96	48	2	19	0.395833	0.020833	2	0	1	0.005	0.44	0.15	5.01	91854	133307	0	0	0	"[""IAB1"",""IAB5""]"	"[{""id"":""435"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Reference""]"	4.8
997675942	474	205	1	46	0.22439	0.00211	1	0	1	0.005	0.44	0.15	5.02	91854	102843	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""927"",""value"":""0.3""},{""id"":""1495"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.2""}]"	"[""Racing (Games)"",""Simulation (Games)""]"	3.6
1086252028	285	83	2	16	0.192771	0.007018	2	0.93	0.07	0.005	0.42	0.15	102.22	95760	41390	29	1	0.03	"[""IAB1"",""IAB9-30""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)"",""Games""]"	4.3
1139650210	4039	673	4	20	0.029718	0.00099	4	1	0	0.005	0.42	0.15	13.5	67128	88126	1	1	0	"[""IAB19""]"	"[{""id"":""814"",""value"":""1""}]"	"[""unknown""]"	3.2
1176147574	20577	1298	8	56	0.043143	0.000389	9	1	0	0.005	3.17	0.15	13.5	73605	88126	530	11	0.01	"[""IAB17""]"	"[{""id"":""1599"",""value"":""0.2""},{""id"":""1077"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""294"",""value"":""0.2""}]"	"[""Sports""]"	4.5
401513041	542	194	2	39	0.201031	0.00369	2	0.83	0.17	0.005	0.42	0.15	5.02	108319	135810	4	3	0.25	"[""IAB1"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.2""},{""id"":""182"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1089"",""value"":""0.2""},{""id"":""1410"",""value"":""0.2""}]"	"[""Entertainment""]"	4.5
1151287237	623	144	4	35	0.243056	0.006421	3	0.91	0.09	0.005	0.44	0.15	13.5	122029	102594	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""381"",""value"":""0.6""},{""id"":""211"",""value"":""0.4""}]"	"[""Arcade (Games)"",""Games"",""Dice (Games)""]"	4.9
1112307917	5420	1789	2	595	0.332588	0.000369	3	1	0	0.005	0.42	0.15	13.5	86528	88126	2	2	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""}]"	"[""Arcade (Games)"",""Music (Games)"",""Overall"",""Games""]"	4.2
1227774947	1838	314	5	102	0.324841	0.00272	5	0	1	0.005	0.44	0.15	5.0	91854	134224	0	0	0	"[""IAB9-30""]"	"[{""id"":""930"",""value"":""0.6""},{""id"":""211"",""value"":""0.4""}]"	"[""unknown""]"	4.2
1198444678	1385	198	5	9	0.045455	0.00361	4	0.69	0.31	0.005	0.42	0.15	5.02	80519	48626	10	2	0	"[""IAB1"",""IAB14""]"	"[{""id"":""1379"",""value"":""0.4""},{""id"":""1109"",""value"":""0.4""},{""id"":""394"",""value"":""0.2""}]"	"[""unknown""]"	2.3
855492320	129	35	3	2	0.057143	0.023256	2	0.5	0.5	0.005	0.42	0.15	5.01	540253	168052	0	0	0	"[""IAB9-30"",""IAB9-5""]"	null	"[""unknown""]"	4.4
1286536033	33945	2886	6	110	0.038115	0.000177	9	0.92	0.08	0.005	0.42	0.15	5.03	119364	141458	61	8	0.02	"[""IAB9-30"",""IAB9-5""]"	[]	"[""Board (Games)"",""Puzzle (Games)""]"	4.1
1294215725	15232	558	12	20	0.035842	0.000788	18	0.71	0.29	0.005	0.42	0.15	101.78	134228	68461	20	2	0.2	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	[]	"[""Strategy (Games)"",""Puzzle (Games)""]"	4.6
1319038281	11350	413	9	15	0.03632	0.000793	17	0.69	0.31	0.005	0.42	0.15	0.36	123275	81929	2	2	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	[]	"[""unknown""]"	4.5
1080465358	20415	3083	4	189	0.061304	0.000196	4	0.83	0.17	0.005	0.44	0.15	13.5	103085	28919	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""294"",""value"":""0.3""},{""id"":""932"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Sports""]"	4.6
1210753626	78951	3419	10	675	0.197426	0.000127	14	0.99	0.01	0.005	0.42	0.15	107.6	66972	68994	3996	189	0.03	"[""IAB17"",""IAB9-30""]"	[]	"[""Sports""]"	4.7
786166921	648	313	2	84	0.268371	0.003086	2	0	1	0.005	0.44	0.15	13.5	91854	129063	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""539"",""name"":"""",""value"":""0.2""},{""id"":""1050"",""name"":"""",""value"":""0.2""},{""id"":""1462"",""name"":"""",""value"":""0.2""},{""id"":""105"",""name"":"""",""value"":""0.2""}]"	"[""unknown""]"	4.6
890420129	116	37	2	14	0.378378	0.017241	3	1	0	0.005	0.42	0.15	13.5	158198	88126	9	5	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""539"",""name"":"""",""value"":""0.2""},{""id"":""105"",""name"":"""",""value"":""0.2""},{""id"":""1462"",""name"":"""",""value"":""0.2""},{""id"":""447"",""name"":"""",""value"":""0.2""},{""id"":""935"",""name"":"""",""value"":""0.2""}]"	"[""Word (Games)"",""Puzzle (Games)""]"	4.3
1011776388	936	161	6	42	0.26087	0.00641	5	0	1	0.005	0.44	0.15	13.5	91854	50845	0	0	0	"[""IAB1-6"",""IAB9-30""]"	[]	"[""Action (Games)"",""Music (Games)""]"	4.2
1305147941	422	85	5	10	0.117647	0.011848	4	0.82	0.18	0.005	0.42	0.15	5.03	30024	10110	0	0	0	"[""IAB18""]"	[]	"[""unknown""]"	4.9
975208465	69	39	1	4	0.102564	0.014493	2	0.24	0.76	0.005	0.44	0.15	13.5	91854	181109	0	0	0	"[""IAB18"",""IAB9-30""]"	"[{""id"":""93"",""value"":""1""}]"	"[""unknown""]"	3.5
955387547	607	85	6	34	0.4	0.009885	5	1	0	0.005	0.42	0.15	13.5	146304	88126	31	6	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""933"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Strategy (Games)"",""Family (Games)""]"	4.8
1322005348	1450	283	3	51	0.180212	0.002069	4	0	1	0.005	0.44	0.15	4.98	91854	40233	0	0	0	"[""IAB9-30""]"	[]	"[""unknown""]"	3.7
507942038	2749	141	3	17	0.120567	0.001091	9	0.99	0.01	0.005	0.42	0.15	5.01	48522	90971	8	6	0	"[""IAB19"",""IAB9-23""]"	"[{""id"":""498"",""value"":""0.4""},{""id"":""321"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""}]"	"[""Photo and Video""]"	2.3
1119107873	257	55	3	18	0.327273	0.011673	3	0.61	0.39	0.005	0.42	0.15	5.02	65887	36139	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""532"",""value"":""0.6""},{""id"":""1089"",""value"":""0.4""}]"	"[""unknown""]"	4.1
1128099827	1135	227	3	68	0.299559	0.002643	4	0.6	0.4	0.005	0.42	0.15	108.15	103594	75262	27	14	0.15	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1089"",""value"":""0.7""},{""id"":""211"",""value"":""0.3""}]"	"[""unknown""]"	2.3
1230352595	589	384	1	71	0.184896	0.001698	1	0	1	0.005	0.44	0.15	13.5	91854	69535	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""932"",""name"":"""",""value"":""0.5""},{""id"":""105"",""name"":"""",""value"":""0.5""}]"	"[""Sports (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	3.9
1196191974	52	21	2	7	0.333333	0.038462	1	0.74	0.26	0.005	0.42	0.15	5.02	91854	30000	0	0	0	"[""IAB9-30""]"	null	"[""unknown""]"	4.8
1261516657	643	434	1	96	0.221198	0.001555	1	0.8	0.2	0.005	0.42	0.15	5.02	91854	88126	0	0	0	"[""IAB13"",""IAB9-23""]"	"[{""id"":""529"",""name"":"""",""value"":""0.5""},{""id"":""1109"",""name"":"""",""value"":""0.3""},{""id"":""1071"",""name"":"""",""value"":""0.3""}]"	"[""Finance""]"	4.9
1301967636	523	88	3	12	0.136364	0.005736	4	0	1	0.005	0.44	0.15	5.03	91854	117879	0	0	0	"[""IAB9-30"",""IAB9-5""]"	[]	"[""unknown""]"	4.8
963092223	264	101	2	57	0.564356	0.007576	2	0.96	0.04	0.005	0.42	0.15	5.01	102653	45892	1	1	0	"[""IAB1"",""IAB9-30""]"	null	"[""Trivia (Games)""]"	2.6
1062375130	110	32	3	31	0.96875	0.027273	3	0.93	0.07	0.005	0.42	0.15	13.5	155940	121687	27	7	0.04	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	2.2
1097808636	2109	1049	2	505	0.481411	0.000948	2	0	1	0.005	0.44	0.15	5.01	91854	107971	0	0	0	"[""IAB9-30""]"	"[{""id"":""927"",""value"":""0.3""},{""id"":""1495"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Racing (Games)"",""Simulation (Games)""]"	4.1
1097821445	671	172	3	80	0.465116	0.004471	3	0.01	0.99	0.005	0.44	0.15	13.5	91854	118497	0	0	0	"[""IAB9-30""]"	"[{""id"":""925"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1311"",""value"":""0.3""}]"	"[""Action (Games)"",""Games"",""Simulation (Games)""]"	2.8
1152533846	487	356	1	237	0.66573	0.002053	1	0	1	0.005	0.44	0.15	5.0	91854	130909	0	0	0	"[""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Action (Games)"",""Arcade (Games)"",""Overall"",""Games""]"	4.7
1190932753	431	96	4	101	1.052083	0.009281	4	0	1	0.005	0.44	0.15	5.03	91854	81064	0	0	0	"[""IAB9-30""]"	null	"[""Action (Games)"",""Arcade (Games)""]"	3.6
1215297817	4923	609	6	225	0.369458	0.001219	6	0.96	0.04	0.005	0.42	0.15	13.5	158858	65047	1	1	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""529"",""value"":""0.3""},{""id"":""105"",""value"":""0.2""},{""id"":""622"",""value"":""0.2""},{""id"":""935"",""value"":""0.2""}]"	"[""Action (Games)"",""Adventure (Games)""]"	3.8
1217381869	494	176	2	52	0.295455	0.004049	3	1	0	0.005	0.42	0.15	13.5	150468	88126	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""1311"",""name"":"""",""value"":""0.5""},{""id"":""1462"",""name"":"""",""value"":""0.5""}]"	"[""Sports (Games)"",""Arcade (Games)"",""Games""]"	4.2
1299616189	57	37	1	33	0.891892	0.017544	1	0	1	0.005	0.44	0.15	13.5	91854	85040	0	0	0	"[""IAB9-30""]"	[]	"[""Strategy (Games)""]"	3.6
498503475	478	144	2	20	0.138889	0.004184	2	0.47	0.53	0.005	0.42	0.15	5.01	48882	50998	8	5	0.25	"[""IAB1""]"	"[{""id"":""1379"",""name"":"""",""value"":""0.4""},{""id"":""1109"",""name"":"""",""value"":""0.2""},{""id"":""394"",""name"":"""",""value"":""0.2""},{""id"":""529"",""name"":"""",""value"":""0.2""}]"	"[""unknown""]"	2.7
932497563	726	280	2	105	0.375	0.002755	2	0.14	0.86	0.005	0.42	0.15	13.5	144203	154858	1	1	0	"[""IAB9-30""]"	"[{""id"":""931"",""value"":""0.3""},{""id"":""933"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.2""}]"	"[""Strategy (Games)"",""Simulation (Games)""]"	4.1
1048919906	185	105	1	8	0.07619	0.005405	1	0.97	0.03	0.005	0.42	0.15	13.5	74658	77501	0	0	0	null	"[{""id"":""251"",""value"":""0.5""},{""id"":""559"",""value"":""0.5""}]"	"[""Medical""]"	3.4
1196732209	86	30	0	0	0.0	0.0	2	0.45	0.55	0.005	0.44	0.15	13.5	139348	74587	0	0	0	"[""IAB1"",""IAB18""]"	"[{""id"":""578"",""value"":""1""}]"	"[""unknown""]"	4.3
934339109	5321	1255	3	112	0.089243	0.000564	3	0.87	0.13	0.005	0.42	0.15	107.6	119600	129594	98	24	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""78"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Photo and Video""]"	3.8
421385004	3736	306	5	3	0.009804	0.001338	8	1	0	0.005	0.42	0.15	13.5	122652	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.3""},{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.2""}]"	"[""Board (Games)""]"	4.7
599603397	2344	84	5	4	0.047619	0.002133	18	1	0	0.005	0.42	0.15	13.5	42812	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.2""},{""id"":""1494"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""},{""id"":""935"",""value"":""0.2""}]"	"[""Word (Games)"",""Puzzle (Games)""]"	4.5
479295290	3019	507	4	57	0.112426	0.001325	4	1	0	0.005	0.42	0.15	13.5	138151	88126	4	4	0	"[""IAB19""]"	"[{""id"":""224"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""321"",""value"":""0.2""},{""id"":""5"",""value"":""0.2""}]"	"[""Utilities""]"	3.5
1223950095	19	14	1	2	0.142857	0.052632	1	0	1	0.005	0.44	0.15	4.99	91854	27353	0	0	0	"[""IAB9-23""]"	"[{""id"":""439"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""},{""id"":""307"",""value"":""0.3""}]"	"[""unknown""]"	2.7
1222685232	483	132	3	35	0.265152	0.006211	3	0.72	0.28	0.005	0.42	0.15	5.02	38597	24750	9	4	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""705"",""value"":""0.4""},{""id"":""211"",""value"":""0.3""},{""id"":""182"",""value"":""0.2""},{""id"":""1135"",""value"":""0.2""}]"	"[""Entertainment""]"	3.2
513926822	2543	119	3	33	0.277311	0.00118	4	1	0	0.005	0.42	0.15	13.5	42861	88126	8	7	0	"[""IAB19""]"	"[{""id"":""1397"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Productivity""]"	2.4
506460513	125	76	1	4	0.052632	0.008	1	0.9	0.1	0.005	0.42	0.15	13.5	170955	91166	0	0	0	"[""IAB1""]"	"[{""id"":""1223"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""1379"",""value"":""0.2""}]"	"[""Entertainment""]"	4.5
1295050080	535	170	2	51	0.3	0.003738	2	0.75	0.25	0.005	0.42	0.15	13.5	37994	107497	2	2	0	"[""IAB1"",""IAB9-30""]"	[]	"[""Action (Games)"",""Arcade (Games)""]"	4.8
876291194	1328	580	2	57	0.098276	0.001506	2	0.89	0.11	0.005	0.42	0.15	5.01	69116	75728	3	1	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Photo and Video""]"	4.8
